pin,cdl_code,cdl_label,cdl_purity
0811200008,1.0,Corn,0.8571428571428571
0811200015,141.0,Other,0.4576271186440678
0811200017,1.0,Corn,0.9641791044776119
0811300004,141.0,Other,0.8961038961038961
0811300007,1.0,Corn,0.4246575342465753
0811400027,141.0,Other,0.8222222222222222
0811400028,141.0,Other,0.4236453201970443
0811400036,176.0,Other,0.6220472440944882
0812100003,5.0,Soybean,0.6920026437541309
0812200004,176.0,Other,0.40816326530612246
0812200008,1.0,Corn,0.8085106382978723
0812200009,176.0,Other,0.8792756539235412
0812300001,5.0,Soybean,0.5515463917525774
0812400005,1.0,Corn,0.9143835616438356
0812400008,176.0,Other,0.5588235294117647
0813100002,1.0,Corn,0.46258503401360546
0813100003,121.0,Other,0.4316546762589928
0813100004,176.0,Other,0.5698630136986301
0813200004,141.0,Other,0.7413793103448276
0813200020,176.0,Other,0.7642105263157895
0813300001,1.0,Corn,0.9549763033175356
0813400008,1.0,Corn,0.9555555555555556
0814100002,1.0,Corn,0.7605321507760532
0814100003,1.0,Corn,0.6403269754768393
0814200004,1.0,Corn,0.8187919463087249
0814300001,1.0,Corn,0.6568047337278107
0814300002,5.0,Soybean,0.7560975609756098
0814300007,1.0,Corn,0.7743055555555556
0814400004,5.0,Soybean,0.9368029739776952
0815100002,5.0,Soybean,0.4690458849235251
0815200003,1.0,Corn,0.9393939393939394
0816100005,1.0,Corn,0.9519650655021834
0816100006,1.0,Corn,1.0
0816200002,1.0,Corn,0.9902067464635473
0816300005,5.0,Soybean,0.9917355371900827
0816300006,5.0,Soybean,1.0
0816300007,5.0,Soybean,1.0
0816400004,5.0,Soybean,1.0
0816400007,5.0,Soybean,0.9833333333333333
0817100003,1.0,Corn,0.9436619718309859
0817200001,1.0,Corn,0.9945054945054945
0817200008,5.0,Soybean,1.0
0817300004,176.0,Other,0.9885057471264368
0817300006,176.0,Other,0.810126582278481
0817300011,5.0,Soybean,0.6192959582790091
0817400006,5.0,Soybean,1.0
0817400007,1.0,Corn,1.0
0817400008,1.0,Corn,0.991869918699187
0818100021,1.0,Corn,0.8734177215189873
0818100029,141.0,Other,0.5457413249211357
0818200012,1.0,Corn,0.5398009950248757
0818300007,5.0,Soybean,0.9621451104100947
0818300010,176.0,Other,0.6515151515151515
0818300012,176.0,Other,0.825
0818300013,1.0,Corn,0.9363057324840764
0818300014,5.0,Soybean,0.9867549668874173
0818400001,176.0,Other,0.8492063492063492
0818400007,5.0,Soybean,0.458
0819100003,1.0,Corn,0.6208112874779541
0819100006,176.0,Other,0.45409429280397023
0819300004,5.0,Soybean,0.9595375722543352
0819300006,5.0,Soybean,1.0
0819300007,1.0,Corn,0.5825932504440497
0819400002,1.0,Corn,0.9828571428571429
0819400004,5.0,Soybean,0.9296296296296296
0819400005,5.0,Soybean,0.5630252100840336
0820100002,176.0,Other,0.45180722891566266
0820100014,1.0,Corn,0.5288683602771362
0820100015,5.0,Soybean,0.3821656050955414
0820200002,1.0,Corn,0.9792843691148776
0820200004,1.0,Corn,1.0
0820200005,1.0,Corn,0.9767441860465116
0820300001,1.0,Corn,0.75
0820300004,5.0,Soybean,0.3465346534653465
0820300006,1.0,Corn,0.4523809523809524
0820300008,5.0,Soybean,0.9545454545454546
0820400005,5.0,Soybean,0.9188034188034188
0820400006,5.0,Soybean,0.9913793103448276
0820400007,5.0,Soybean,0.8728070175438597
0821100001,5.0,Soybean,0.9889807162534435
0821100002,1.0,Corn,0.9750692520775623
0821200003,5.0,Soybean,0.9885714285714285
0821200004,5.0,Soybean,0.949438202247191
0821200005,1.0,Corn,0.8979591836734694
0821200006,1.0,Corn,0.9847328244274809
0821300005,5.0,Soybean,0.9230769230769231
0821300006,5.0,Soybean,0.96
0821300007,1.0,Corn,0.9364896073903002
0821400003,1.0,Corn,0.9325842696629213
0821400008,5.0,Soybean,0.9456521739130435
0821400009,5.0,Soybean,0.9382716049382716
0822100005,1.0,Corn,0.9380530973451328
0822100006,5.0,Soybean,0.9644444444444444
0822200003,5.0,Soybean,0.9607843137254902
0822200004,176.0,Other,0.5662650602409639
0822200005,1.0,Corn,0.9891304347826086
0822300002,1.0,Corn,0.662870159453303
0822300005,5.0,Soybean,0.9236363636363636
0822400004,5.0,Soybean,0.9393939393939394
0822400005,5.0,Soybean,0.5188679245283019
0822400010,5.0,Soybean,1.0
0823100007,5.0,Soybean,0.7231121281464531
0823200002,1.0,Corn,0.9283276450511946
0823200004,1.0,Corn,0.8444070647603028
0823300010,176.0,Other,0.9045936395759717
0823400006,1.0,Corn,0.8804071246819338
0824100001,1.0,Corn,1.0
0824200002,5.0,Soybean,0.7311827956989247
0824200004,5.0,Soybean,0.6913002806361085
0824300008,1.0,Corn,0.8040293040293041
0824400001,1.0,Corn,0.9781879194630873
0825100002,1.0,Corn,0.6129525752167262
0825200007,1.0,Corn,0.9606741573033708
0825200009,1.0,Corn,0.9371428571428572
0825200011,1.0,Corn,0.9944341372912802
0825200012,1.0,Corn,0.8756756756756757
0825400001,1.0,Corn,0.9972144846796658
0826100009,1.0,Corn,0.8508997429305912
0826200003,1.0,Corn,0.5125628140703518
0826200004,1.0,Corn,0.520618556701031
0826200006,1.0,Corn,0.7297921478060047
0826300003,1.0,Corn,1.0
0826300004,1.0,Corn,0.7045454545454546
0826400002,176.0,Other,0.31888111888111886
0826400003,36.0,Other,0.22527472527472528
0827100001,5.0,Soybean,0.9849056603773585
0827100004,1.0,Corn,1.0
0827100005,1.0,Corn,0.9651162790697675
0827100006,5.0,Soybean,0.4985835694050991
0827200004,5.0,Soybean,0.8454746136865342
0827300006,1.0,Corn,0.9469026548672567
0827400001,1.0,Corn,0.8744186046511628
0827400005,5.0,Soybean,0.9824561403508771
0827400006,5.0,Soybean,0.8928571428571429
0828100002,5.0,Soybean,0.5732217573221757
0828200001,1.0,Corn,0.7728937728937729
0828300006,24.0,Other,0.9853479853479854
0828300007,176.0,Other,0.543859649122807
0828400004,24.0,Other,0.9650735294117647
0829100029,141.0,Other,0.5918367346938775
0829200021,1.0,Corn,0.7829181494661922
0829200022,5.0,Soybean,0.9657794676806084
0829201002,176.0,Other,0.8225806451612904
0829300011,1.0,Corn,0.5652173913043478
0829302013,141.0,Other,0.7699115044247787
0829327012,141.0,Other,0.85
0829400006,141.0,Other,0.8809523809523809
0829400007,1.0,Corn,0.5647058823529412
0829400021,5.0,Soybean,0.7156862745098039
0829400022,1.0,Corn,0.7517482517482518
0830100002,1.0,Corn,0.9811912225705329
0830100006,5.0,Soybean,0.9835728952772074
0830200002,5.0,Soybean,0.9776951672862454
0830200003,5.0,Soybean,0.9741518578352181
0830300003,5.0,Soybean,0.9857142857142858
0830300005,5.0,Soybean,0.48559670781893005
0830300006,5.0,Soybean,0.5170603674540682
0830400004,1.0,Corn,0.9090909090909091
0830400006,1.0,Corn,0.927007299270073
0830400007,5.0,Soybean,0.9661016949152542
0831100005,5.0,Soybean,0.5176056338028169
0831200010,5.0,Soybean,0.96875
0831200012,5.0,Soybean,0.9484808454425363
0831200013,5.0,Soybean,0.8692307692307693
0831300001,5.0,Soybean,0.9664536741214057
0831400005,5.0,Soybean,0.4818007662835249
0832100004,1.0,Corn,0.8467289719626169
0832200005,5.0,Soybean,0.9730250481695568
0832200006,176.0,Other,0.3780821917808219
0832300008,1.0,Corn,0.9803328290468987
0832400010,5.0,Soybean,0.9682539682539683
0832400028,5.0,Soybean,0.9583333333333334
0833100005,176.0,Other,0.9621212121212122
0833100006,1.0,Corn,0.9660377358490566
0833200002,1.0,Corn,0.8745762711864407
0833300017,1.0,Corn,0.496551724137931
0833300018,1.0,Corn,0.6224489795918368
0833400001,5.0,Soybean,0.5046875
0833400002,176.0,Other,0.9864864864864865
0834100006,5.0,Soybean,0.9511533242876526
0834200005,1.0,Corn,0.9826589595375722
0834200011,1.0,Corn,0.952054794520548
0834200012,1.0,Corn,1.0
0834300003,1.0,Corn,0.9411764705882353
0834300005,1.0,Corn,0.947075208913649
0834400021,1.0,Corn,0.9741007194244604
0835100002,1.0,Corn,0.5921787709497207
0835100004,5.0,Soybean,0.9914651493598862
0835200001,5.0,Soybean,0.9915492957746479
0835200002,5.0,Soybean,0.9862258953168044
0835300002,1.0,Corn,0.9707602339181286
0835400003,1.0,Corn,0.952
0835400007,1.0,Corn,0.9495798319327731
0836200003,5.0,Soybean,0.989247311827957
0836200006,5.0,Soybean,1.0
0836300008,5.0,Soybean,0.9811629811629812
0836400003,5.0,Soybean,0.9902370990237099
0901100003,5.0,Soybean,1.0
0901100004,5.0,Soybean,1.0
0901100007,1.0,Corn,0.9822485207100592
0901100014,5.0,Soybean,0.5006839945280438
0901200006,5.0,Soybean,0.8505747126436781
0901200008,5.0,Soybean,1.0
0901200009,5.0,Soybean,0.9830508474576272
0901200010,5.0,Soybean,0.9814323607427056
0901200012,5.0,Soybean,0.9872727272727273
0901300005,1.0,Corn,0.9598853868194842
0901300006,1.0,Corn,0.9303370786516854
0901400001,1.0,Corn,0.9559228650137741
0901400002,5.0,Soybean,0.9686609686609686
0902100002,1.0,Corn,0.9771428571428571
0902100018,1.0,Corn,1.0
0902100019,1.0,Corn,0.9923076923076923
0902100020,1.0,Corn,0.9803328290468987
0902100021,1.0,Corn,0.9794871794871794
0902200001,5.0,Soybean,0.9530026109660574
0902200003,5.0,Soybean,0.9814814814814815
0902200005,1.0,Corn,0.9592592592592593
0902200007,1.0,Corn,0.9728260869565217
0902200008,5.0,Soybean,0.9666666666666667
0902200016,1.0,Corn,0.97265625
0902300002,5.0,Soybean,0.9861878453038674
0902300003,1.0,Corn,0.9517045454545454
0902400002,5.0,Soybean,0.514792899408284
0903100001,5.0,Soybean,0.9800853485064012
0903100003,5.0,Soybean,0.9834710743801653
0903100004,5.0,Soybean,0.9916897506925207
0903200001,1.0,Corn,0.967605633802817
0903200006,1.0,Corn,0.9807162534435262
0903300001,1.0,Corn,0.9691444600280504
0903400005,1.0,Corn,0.9868173258003766
0904200001,5.0,Soybean,0.983419689119171
0904300002,5.0,Soybean,0.989517819706499
0904400003,5.0,Soybean,0.4975369458128079
0905101001,1.0,Corn,0.5
0905101002,1.0,Corn,0.879245283018868
0905151002,5.0,Soybean,0.5120643431635389
0905176001,122.0,Other,0.32558139534883723
0905200001,176.0,Other,0.31451612903225806
0905200014,5.0,Soybean,0.9442567567567568
0905200015,5.0,Soybean,0.744421906693712
0905200016,5.0,Soybean,0.28846153846153844
0905200017,111.0,Other,0.4192139737991266
0905301003,1.0,Corn,0.9838709677419355
0905301004,5.0,Soybean,0.9850746268656716
0905301005,1.0,Corn,0.9473684210526315
0905376011,121.0,Other,0.46296296296296297
0905400002,123.0,Other,0.2222222222222222
0905400004,1.0,Corn,0.7406568516421291
0906100001,1.0,Corn,0.9861111111111112
0906100004,1.0,Corn,0.9724770642201835
0906100009,5.0,Soybean,0.9770642201834863
0906200009,1.0,Corn,0.8545081967213115
0906200010,5.0,Soybean,0.9095354523227384
0906200011,5.0,Soybean,0.9838709677419355
0906200012,5.0,Soybean,0.9940119760479041
0906300003,1.0,Corn,0.4349593495934959
0906300006,1.0,Corn,0.903485254691689
0906351001,122.0,Other,0.20967741935483872
0907100035,121.0,Other,0.9166666666666666
0907100050,5.0,Soybean,0.5043478260869565
0907100056,1.0,Corn,0.8431372549019608
0907100058,176.0,Other,0.7361963190184049
0907100063,1.0,Corn,0.8970588235294118
0907100067,176.0,Other,0.48214285714285715
0907100068,1.0,Corn,0.9433962264150944
0907100069,141.0,Other,0.5393258426966292
0907226010,1.0,Corn,0.816
0907301007,141.0,Other,0.8300653594771242
0907302001,141.0,Other,0.9166666666666666
0907351003,141.0,Other,0.6976744186046512
0907404001,1.0,Corn,0.42136498516320475
0907476001,1.0,Corn,0.9668674698795181
0908200001,1.0,Corn,0.9800332778702163
0908351009,1.0,Corn,0.7288135593220338
0908353012,5.0,Soybean,0.627906976744186
0908376005,1.0,Corn,0.8934426229508197
0908400017,1.0,Corn,0.9695431472081218
0908400018,1.0,Corn,0.9954954954954955
0908400019,5.0,Soybean,0.9444444444444444
0908400020,5.0,Soybean,1.0
0908400022,124.0,Other,0.3283582089552239
0908400023,1.0,Corn,0.9333333333333333
0909100017,1.0,Corn,1.0
0909100019,5.0,Soybean,0.4222222222222222
0909100020,1.0,Corn,0.9614035087719298
0909200004,1.0,Corn,0.971764705882353
0909200008,1.0,Corn,0.9808795411089866
0909300010,5.0,Soybean,0.9751552795031055
0909400011,5.0,Soybean,0.9873417721518988
0909400013,5.0,Soybean,0.9659090909090909
0909400015,5.0,Soybean,0.9210526315789473
0910100001,1.0,Corn,0.9746478873239437
0910100002,5.0,Soybean,0.9738805970149254
0910200002,1.0,Corn,0.8983050847457628
0910200006,5.0,Soybean,0.949438202247191
0910300002,1.0,Corn,0.9758522727272727
0910400001,1.0,Corn,0.988795518207283
0910400012,1.0,Corn,0.9578651685393258
0911100007,5.0,Soybean,0.97
0911200001,5.0,Soybean,0.9605633802816902
0911200002,5.0,Soybean,0.4956521739130435
0911300002,5.0,Soybean,0.9665738161559888
0911300007,5.0,Soybean,0.8173913043478261
0911400001,5.0,Soybean,0.963276836158192
0911400002,5.0,Soybean,0.9804469273743017
0912100004,1.0,Corn,0.9705882352941176
0912100007,5.0,Soybean,0.9713467048710601
0912200001,5.0,Soybean,0.9743589743589743
0912200002,5.0,Soybean,0.9886363636363636
0912200003,5.0,Soybean,0.9766536964980544
0912300003,5.0,Soybean,0.5542857142857143
0912400002,5.0,Soybean,0.9869565217391304
0913100016,5.0,Soybean,1.0
0913100017,1.0,Corn,0.9582366589327146
0913200011,5.0,Soybean,0.9868913857677902
0913300004,1.0,Corn,0.9064039408866995
0913300005,1.0,Corn,0.9933333333333333
0913300008,5.0,Soybean,0.5992990654205608
0913400002,1.0,Corn,0.9776536312849162
0914100002,5.0,Soybean,0.5021613832853026
0914300002,5.0,Soybean,0.4996400287976962
0915100001,1.0,Corn,0.9430199430199431
0915100005,1.0,Corn,0.51
0915200003,1.0,Corn,0.9518413597733711
0915300002,1.0,Corn,0.9665738161559888
0915400002,5.0,Soybean,0.6186915887850467
0916100001,5.0,Soybean,0.9768421052631578
0916200003,1.0,Corn,0.8026315789473685
0916200006,5.0,Soybean,0.9910112359550561
0916300006,5.0,Soybean,0.9910714285714286
0916300009,1.0,Corn,0.9744186046511628
0916400008,1.0,Corn,0.9808917197452229
0916400010,5.0,Soybean,0.7147058823529412
0916400011,1.0,Corn,0.9469387755102041
0917200005,1.0,Corn,0.6983857264231096
0917300007,5.0,Soybean,0.3021459227467811
0917400006,5.0,Soybean,0.9802955665024631
0917400007,5.0,Soybean,0.9333333333333333
0918100005,176.0,Other,0.7987012987012987
0918100009,141.0,Other,0.6666666666666666
0918100018,141.0,Other,0.6818181818181818
0918100020,1.0,Corn,0.8468468468468469
0918100024,176.0,Other,0.7731958762886598
0918200004,1.0,Corn,0.8076923076923077
0918200005,5.0,Soybean,0.6930022573363431
0918300012,1.0,Corn,0.9386401326699834
0918300020,1.0,Corn,0.9386189258312021
0918300021,176.0,Other,0.7878787878787878
0918300022,176.0,Other,0.7631578947368421
0918400004,1.0,Corn,0.5229759299781181
0919100001,5.0,Soybean,0.49340369393139843
0919100003,1.0,Corn,0.9661971830985916
0919100004,1.0,Corn,0.9943820224719101
0919200001,5.0,Soybean,0.8284023668639053
0919200002,5.0,Soybean,0.4222222222222222
0919200005,5.0,Soybean,0.8266666666666667
0919300002,5.0,Soybean,0.9887640449438202
0919300004,5.0,Soybean,0.9731182795698925
0919300005,5.0,Soybean,0.956989247311828
0919300011,5.0,Soybean,0.973384030418251
0919300012,5.0,Soybean,0.9518072289156626
0919400006,5.0,Soybean,0.9712643678160919
0920200004,1.0,Corn,0.879245283018868
0920200006,5.0,Soybean,0.3795454545454545
0920300001,1.0,Corn,0.9818181818181818
0920300002,1.0,Corn,0.9512195121951219
0920300007,5.0,Soybean,0.8936651583710408
0920400003,141.0,Other,0.8174603174603174
0920400007,176.0,Other,0.5061124694376528
0921100004,1.0,Corn,0.42342342342342343
0921100014,1.0,Corn,0.345679012345679
0921100017,5.0,Soybean,0.3432282003710575
0921251005,176.0,Other,0.38028169014084506
0921251006,176.0,Other,0.7294117647058823
0921286002,1.0,Corn,0.7266666666666667
0921300005,141.0,Other,0.5434782608695652
0921300024,141.0,Other,0.6
0921300027,141.0,Other,0.5277777777777778
0921300028,176.0,Other,0.55
0921300029,176.0,Other,0.7104072398190046
0921400011,1.0,Corn,0.5083333333333333
0921400018,1.0,Corn,0.8
0921400019,176.0,Other,0.595
0922100003,1.0,Corn,0.8743016759776536
0922200001,5.0,Soybean,0.9110251450676983
0922300008,5.0,Soybean,0.9122401847575058
0922300010,141.0,Other,0.7483443708609272
0922300011,1.0,Corn,0.9508196721311475
0922300016,141.0,Other,0.3959731543624161
0922400004,1.0,Corn,0.9548022598870056
0922400005,1.0,Corn,0.9307479224376731
0923100001,5.0,Soybean,1.0
0923100003,5.0,Soybean,0.9818181818181818
0923200005,1.0,Corn,0.9454545454545454
0923200006,5.0,Soybean,0.9874371859296482
0923200007,5.0,Soybean,0.8735632183908046
0923300001,5.0,Soybean,0.9805013927576601
0923400004,5.0,Soybean,0.728448275862069
0923400006,1.0,Corn,0.9584569732937686
0924100001,1.0,Corn,0.9588235294117647
0924100002,1.0,Corn,0.9702048417132216
0924200002,1.0,Corn,0.9805555555555555
0924200004,1.0,Corn,0.9692737430167597
0924300001,1.0,Corn,0.9055555555555556
0924300007,1.0,Corn,0.7420091324200914
0924400005,5.0,Soybean,0.9633802816901409
0925100003,1.0,Corn,0.9411764705882353
0925200006,1.0,Corn,0.9561128526645768
0925200009,5.0,Soybean,0.9657631954350927
0925300004,5.0,Soybean,0.5605095541401274
0925300005,1.0,Corn,0.4844961240310077
0925400011,141.0,Other,0.6065573770491803
0925400012,141.0,Other,0.9777777777777777
0925400014,5.0,Soybean,0.6748466257668712
0925400016,141.0,Other,0.574468085106383
0926100001,5.0,Soybean,0.9775280898876404
0926100003,1.0,Corn,0.9911504424778761
0926100005,5.0,Soybean,0.4637537239324727
0926300003,5.0,Soybean,0.5276073619631901
0926300005,1.0,Corn,0.9125
0926300006,141.0,Other,0.5581395348837209
0926400008,1.0,Corn,0.8634615384615385
0927100003,5.0,Soybean,0.7692307692307693
0927200002,1.0,Corn,0.9365994236311239
0927200004,1.0,Corn,0.9101449275362319
0927300003,1.0,Corn,0.44
0927300005,1.0,Corn,0.9717514124293786
0927300011,141.0,Other,0.4853801169590643
0927300012,1.0,Corn,0.9694189602446484
0927400010,176.0,Other,0.5776173285198556
0927400014,1.0,Corn,0.9076923076923077
0927400015,1.0,Corn,0.9254658385093167
0927400016,141.0,Other,0.5764705882352941
0928100013,1.0,Corn,0.8899082568807339
0928100016,5.0,Soybean,0.9751243781094527
0928200013,141.0,Other,0.5
0928200022,176.0,Other,0.5783783783783784
0928200024,176.0,Other,0.32038834951456313
0928200025,141.0,Other,0.8656716417910447
0928300004,1.0,Corn,0.46808510638297873
0928300011,5.0,Soybean,0.8784313725490196
0928300019,176.0,Other,0.8292682926829268
0928400006,176.0,Other,0.5084745762711864
0928400012,1.0,Corn,0.43478260869565216
0928400015,5.0,Soybean,0.31952662721893493
0928400018,5.0,Soybean,1.0
0928400019,176.0,Other,0.53125
0929100007,1.0,Corn,0.4878048780487805
0929100008,5.0,Soybean,0.8963165075034106
0929200019,141.0,Other,0.8648648648648649
0929200023,5.0,Soybean,0.584
0929200024,1.0,Corn,0.4750593824228028
0929300006,1.0,Corn,0.9342105263157895
0929300007,1.0,Corn,0.6341463414634146
0929400001,5.0,Soybean,0.6666666666666666
0929400003,1.0,Corn,0.6963350785340314
0929400005,1.0,Corn,0.9375
0929400006,5.0,Soybean,0.9739130434782609
0929400007,5.0,Soybean,0.8263157894736842
0930100005,5.0,Soybean,0.9829351535836177
0930100008,1.0,Corn,0.9665738161559888
0930100009,1.0,Corn,0.9888888888888889
0930200001,5.0,Soybean,0.9570200573065902
0930300002,5.0,Soybean,0.5165016501650165
0930300005,1.0,Corn,0.9728260869565217
0930300006,1.0,Corn,0.9621621621621622
0930400005,1.0,Corn,0.4610564010743062
0931100013,5.0,Soybean,1.0
0931100014,5.0,Soybean,0.9720670391061452
0931100017,5.0,Soybean,0.5641025641025641
0931200001,1.0,Corn,0.851063829787234
0931300001,5.0,Soybean,0.9688385269121813
0931400001,5.0,Soybean,0.4979166666666667
0932100005,1.0,Corn,0.9808153477218226
0932100006,1.0,Corn,0.9664429530201343
0932100007,1.0,Corn,0.9798657718120806
0932100008,1.0,Corn,0.9539473684210527
0932200004,1.0,Corn,1.0
0932200005,5.0,Soybean,1.0
0932300001,1.0,Corn,0.9827833572453372
0932400003,5.0,Soybean,0.9700427960057061
0933100005,5.0,Soybean,0.972318339100346
0933100006,5.0,Soybean,0.9655172413793104
0933200001,5.0,Soybean,0.9431818181818182
0933200002,5.0,Soybean,0.5433526011560693
0933300004,1.0,Corn,0.9714828897338403
0933400004,5.0,Soybean,0.7289325842696629
0933400005,5.0,Soybean,0.9415094339622642
0934100001,5.0,Soybean,0.9485714285714286
0934100007,176.0,Other,0.5272727272727272
0934100009,5.0,Soybean,0.9
0934200005,1.0,Corn,0.9830985915492958
0934200006,5.0,Soybean,0.9148148148148149
0934300016,5.0,Soybean,0.6928571428571428
0934300017,1.0,Corn,0.9168466522678186
0934400010,5.0,Soybean,0.9885386819484241
0934400011,5.0,Soybean,0.9304347826086956
0935100001,5.0,Soybean,0.9595375722543352
0935200014,1.0,Corn,0.37992831541218636
0935200015,176.0,Other,0.6875
0935300004,1.0,Corn,0.48732394366197185
0935400016,5.0,Soybean,1.0
0935400017,1.0,Corn,0.6075268817204301
0935400018,1.0,Corn,0.9832402234636871
0936100007,1.0,Corn,0.3943472409152086
0936200012,141.0,Other,0.9166666666666666
0936200015,5.0,Soybean,0.36683417085427134
0936300004,5.0,Soybean,0.3484626647144949
0936400007,5.0,Soybean,0.978021978021978
0936400015,141.0,Other,0.7375886524822695
0936400017,1.0,Corn,0.8761261261261262
0936400018,5.0,Soybean,0.9230769230769231
0936400019,5.0,Soybean,0.9578947368421052
1001100001,5.0,Soybean,0.5019973368841545
1001100004,1.0,Corn,0.9638888888888889
1001100011,5.0,Soybean,1.0
1001100012,1.0,Corn,1.0
1001100013,1.0,Corn,1.0
1001100014,1.0,Corn,0.6571691176470589
1001200001,5.0,Soybean,0.5
1001200002,5.0,Soybean,0.49575070821529743
1001200003,5.0,Soybean,0.967741935483871
1001200006,5.0,Soybean,1.0
1001400003,1.0,Corn,0.48885793871866295
1002100001,5.0,Soybean,0.9722607489597781
1002100002,1.0,Corn,0.4955947136563877
1002100003,1.0,Corn,0.9710467706013363
1002200003,5.0,Soybean,0.690537084398977
1002200004,5.0,Soybean,0.6321243523316062
1002200005,1.0,Corn,0.7722222222222223
1002200006,5.0,Soybean,0.5777777777777777
1002200007,5.0,Soybean,0.9714285714285714
1002300001,5.0,Soybean,0.5111111111111111
1002400002,5.0,Soybean,0.48666053357865685
1003100001,1.0,Corn,0.5011961722488039
1003100006,1.0,Corn,0.9882352941176471
1003100013,1.0,Corn,0.9488636363636364
1003100014,1.0,Corn,0.9647058823529412
1003200001,5.0,Soybean,0.96987087517934
1003200002,5.0,Soybean,0.9911111111111112
1003200005,1.0,Corn,0.9670588235294117
1003300001,5.0,Soybean,0.9659090909090909
1003300002,5.0,Soybean,0.9831460674157303
1003300003,5.0,Soybean,0.947075208913649
1003400007,5.0,Soybean,0.9913793103448276
1003400008,5.0,Soybean,0.9660056657223796
1004100001,5.0,Soybean,0.5406403940886699
1004200002,5.0,Soybean,0.9431524547803618
1004200005,5.0,Soybean,0.9442896935933147
1004200006,5.0,Soybean,0.9833333333333333
1004200008,1.0,Corn,0.6764452113891286
1004200009,5.0,Soybean,0.9823529411764705
1004300005,1.0,Corn,0.9713467048710601
1004300006,1.0,Corn,0.9916201117318436
1004400001,1.0,Corn,0.9774330042313117
1005100003,1.0,Corn,0.7280575539568346
1005100004,5.0,Soybean,0.5039370078740157
1005100006,5.0,Soybean,0.9659090909090909
1005100007,5.0,Soybean,0.9682539682539683
1005200002,1.0,Corn,0.9749303621169917
1005200006,1.0,Corn,0.9668508287292817
1005200007,1.0,Corn,0.9640718562874252
1005200010,5.0,Soybean,0.9662921348314607
1005200011,5.0,Soybean,0.9683908045977011
1005300001,1.0,Corn,0.9069767441860465
1005300003,1.0,Corn,0.9801980198019802
1005400004,5.0,Soybean,0.5553914327917282
1006100002,5.0,Soybean,0.9756592292089249
1006100006,5.0,Soybean,0.960352422907489
1006100007,5.0,Soybean,0.982532751091703
1006200001,5.0,Soybean,0.946524064171123
1006200002,1.0,Corn,0.6456400742115028
1006200003,1.0,Corn,0.9565217391304348
1006200004,1.0,Corn,0.9674418604651163
1006200006,1.0,Corn,0.4887005649717514
1006300002,5.0,Soybean,0.9745042492917847
1006300003,1.0,Corn,0.9661016949152542
1006400003,5.0,Soybean,0.907563025210084
1006400006,5.0,Soybean,0.9754098360655737
1007100001,1.0,Corn,0.9508716323296355
1007200001,5.0,Soybean,0.9861878453038674
1007300001,5.0,Soybean,0.9588014981273408
1007300002,5.0,Soybean,0.7972222222222223
1007400001,1.0,Corn,0.949438202247191
1007400004,1.0,Corn,0.994413407821229
1007400005,1.0,Corn,0.9725274725274725
1007400006,1.0,Corn,0.9444444444444444
1008200001,5.0,Soybean,0.7482014388489209
1008300003,1.0,Corn,0.9263157894736842
1008400001,1.0,Corn,0.9689265536723164
1009100005,5.0,Soybean,0.962536023054755
1009100007,5.0,Soybean,0.783625730994152
1009100008,1.0,Corn,0.9608938547486033
1009200004,5.0,Soybean,0.98005698005698
1009200006,1.0,Corn,0.9283582089552239
1009300002,5.0,Soybean,0.9796511627906976
1009300003,1.0,Corn,0.9518072289156626
1009300004,1.0,Corn,0.9325842696629213
1009400006,5.0,Soybean,0.6829971181556196
1009400009,1.0,Corn,0.8706896551724138
1010100002,5.0,Soybean,0.6030977734753146
1010200002,5.0,Soybean,0.4956772334293948
1010300003,5.0,Soybean,0.9860335195530726
1010300004,5.0,Soybean,0.9595375722543352
1010400003,1.0,Corn,0.9367816091954023
1010400005,1.0,Corn,0.9410029498525073
1010400007,1.0,Corn,0.9826589595375722
1011100002,5.0,Soybean,0.5048372911169745
1011200013,1.0,Corn,0.993103448275862
1011200017,1.0,Corn,1.0
1011200018,1.0,Corn,0.9545454545454546
1011200019,1.0,Corn,1.0
1011300006,1.0,Corn,0.9776119402985075
1011300010,1.0,Corn,0.9821428571428571
1011300011,1.0,Corn,1.0
1011400005,5.0,Soybean,0.988950276243094
1011400010,1.0,Corn,0.8111111111111111
1011400011,5.0,Soybean,0.9668508287292817
1011400014,1.0,Corn,0.9589552238805971
1012100002,5.0,Soybean,0.9944289693593314
1012100009,1.0,Corn,0.9551820728291317
1012200006,5.0,Soybean,0.9608938547486033
1012200008,5.0,Soybean,0.875
1012200011,1.0,Corn,0.9373297002724795
1012300001,1.0,Corn,0.9445234708392604
1012400001,1.0,Corn,0.9723756906077348
1012400002,5.0,Soybean,0.961218836565097
1013100003,5.0,Soybean,0.9751724137931035
1013200001,5.0,Soybean,0.9889807162534435
1013200002,1.0,Corn,0.8707865168539326
1013200003,5.0,Soybean,0.9672131147540983
1013300010,5.0,Soybean,0.5071428571428571
1013300011,5.0,Soybean,0.5138888888888888
1013300012,5.0,Soybean,0.5034013605442177
1013300013,5.0,Soybean,0.5179856115107914
1013300014,5.0,Soybean,0.5034013605442177
1013400006,1.0,Corn,0.9747899159663865
1013400007,1.0,Corn,0.7259036144578314
1014100007,5.0,Soybean,0.505730659025788
1014100009,5.0,Soybean,0.9715909090909091
1014100010,5.0,Soybean,0.9829545454545454
